# CUSTOM_ITEM_IDS — authoritative record of the custom item layer, PRE-Stage-5c state
#
# Harvested programmatically at Stage 5c from every source that creates or edits
# item definitions at cache build time: the item_config tomls (definitions/ankou_sets/
# comp capes/toa), every assets/types toml with [[item]] or [item] blocks, the
# NearRealityOriginsPacker packCustoms()/promoBundle() code-built items, and
# NearRealityCustomItemPacker's in-code edits. 1057 unique ids: 781 new custom
# defs, 60 vanilla-id overwrites, 216 vanilla edits.
#
# Stage 5c deletes most of this layer — this file is the tombstone index, not a
# live manifest. Kinds: NEW = custom def on a free id; OVERWRITE = full custom def
# written onto a real OSRS id; EDIT = inherit-only tweak of a vanilla id.
# Format: id<TAB>kind<TAB>group<TAB>name<TAB>source
#
# Offline_Scape custom item id manifest (stage 5c)
# id	kind	group	name	source
32146	NEW custom def	ornament kits	Bandos ornament kit	cache/assets/osnr/custom_items/item_config/definitions.toml:1268
32147	NEW custom def [noted]	ornament kits	Bandos tassets (or)	cache/assets/osnr/custom_items/item_config/definitions.toml:1279
32148	NEW custom def	boosters & tokens	Vote Shard	cache/assets/osnr/custom_items/item_config/definitions.toml:1287
32149	NEW custom def	boosters	Larran's key booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1309
32151	NEW custom def	boosters	Slayer booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1333
32152	NEW custom def	boosters	Pet booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1357
32153	NEW custom def	boosters	Gauntlet booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1381
32154	NEW custom def	boosters	Blood money booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1405
32155	NEW custom def	boosters	Clue booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1429
32156	NEW custom def	boosters	ToB booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1453
32157	NEW custom def	scrolls	Slayer task picker scroll	cache/assets/osnr/custom_items/item_config/definitions.toml:1477
32158	NEW custom def	scrolls	Slayer task reset scroll	cache/assets/osnr/custom_items/item_config/definitions.toml:1500
32159	NEW custom def	boosters & tokens	Spicy stew (+5)	cache/assets/osnr/custom_items/item_config/definitions.toml:1523
32160	NEW custom def	scrolls	Inferno skip scroll	cache/assets/osnr/custom_items/item_config/definitions.toml:1545
32161	NEW custom def	boosters & tokens	Enhanced excalibur	cache/assets/osnr/custom_items/item_config/definitions.toml:1567
32162	NEW custom def	mystery boxes	Vote mystery box	cache/assets/osnr/custom_items/item_config/definitions.toml:1595
32163	NEW custom def	mystery boxes	Cosmetic mystery box	cache/assets/osnr/custom_items/item_config/definitions.toml:1611
32164	NEW custom def	mystery boxes	Super mystery box	cache/assets/osnr/custom_items/item_config/definitions.toml:1627
32165	NEW custom def	mystery boxes	Ultimate mystery box	cache/assets/osnr/custom_items/item_config/definitions.toml:1643
32166	NEW custom def	boosters	Revenant booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1659
32167	NEW custom def	boosters	Nex booster	cache/assets/osnr/custom_items/item_config/definitions.toml:1683
32168	NEW custom def	boosters & tokens	Barrows totem	cache/assets/osnr/custom_items/item_config/definitions.toml:1707
32169	NEW custom def	ancient warriors BH	Vesta's helmet	cache/assets/osnr/custom_items/item_config/definitions.toml:1730
32170	NEW custom def [noted]	ancient warriors BH	Vesta's helmet	cache/assets/osnr/custom_items/item_config/definitions.toml:1749
32171	NEW custom def [placeholder]	ancient warriors BH	(placeholder of 32169)	cache/assets/osnr/custom_items/item_config/definitions.toml:1757
32172	NEW custom def	holy/ancient weapons	Holy great warhammer	cache/assets/osnr/custom_items/item_config/definitions.toml:1764
32173	NEW custom def [noted]	holy/ancient weapons	Holy great warhammer	cache/assets/osnr/custom_items/item_config/definitions.toml:1783
32174	NEW custom def [placeholder]	holy/ancient weapons	Holy great warhammer	cache/assets/osnr/custom_items/item_config/definitions.toml:1791
32175	NEW custom def	holy/ancient weapons	Holy great lance	cache/assets/osnr/custom_items/item_config/definitions.toml:1800
32176	NEW custom def [noted]	holy/ancient weapons	Holy great lance	cache/assets/osnr/custom_items/item_config/definitions.toml:1819
32177	NEW custom def [placeholder]	holy/ancient weapons	Holy great lance	cache/assets/osnr/custom_items/item_config/definitions.toml:1827
32178	NEW custom def	misc custom	Degraded essence	cache/assets/osnr/custom_items/item_config/definitions.toml:1836
32179	NEW custom def [placeholder]	misc custom	Degraded essence	cache/assets/osnr/custom_items/item_config/definitions.toml:1853
32180	NEW custom def	misc custom	Blood tentacles	cache/assets/osnr/custom_items/item_config/definitions.toml:1862
32181	NEW custom def [placeholder]	misc custom	Blood tentacles	cache/assets/osnr/custom_items/item_config/definitions.toml:1879
32182	NEW custom def	misc custom	Angelic artifact	cache/assets/osnr/custom_items/item_config/definitions.toml:1888
32183	NEW custom def [noted]	misc custom	Angelic artifact	cache/assets/osnr/custom_items/item_config/definitions.toml:1905
32184	NEW custom def [placeholder]	misc custom	Angelic artifact	cache/assets/osnr/custom_items/item_config/definitions.toml:1914
32185	NEW custom def	misc custom	Malevolent energy	cache/assets/osnr/custom_items/item_config/definitions.toml:1923
32186	NEW custom def	barrows bobbleheads	Ahrim the Bobbled	cache/assets/osnr/custom_items/item_config/definitions.toml:1937
32187	NEW custom def	barrows bobbleheads	Dharok the Bobbled	cache/assets/osnr/custom_items/item_config/definitions.toml:1953
32188	NEW custom def	barrows bobbleheads	Guthan the Bobbled	cache/assets/osnr/custom_items/item_config/definitions.toml:1969
32189	NEW custom def	barrows bobbleheads	Karil the Bobbled	cache/assets/osnr/custom_items/item_config/definitions.toml:1985
32190	NEW custom def	barrows bobbleheads	Torag the Bobbled	cache/assets/osnr/custom_items/item_config/definitions.toml:2001
32191	NEW custom def	barrows bobbleheads	Verac the Bobbled	cache/assets/osnr/custom_items/item_config/definitions.toml:2017
32192	NEW custom def	nex kiteshields	Malovelent kiteshield	cache/assets/osnr/custom_items/item_config/definitions.toml:2033
32193	NEW custom def	misc custom	note	cache/assets/osnr/custom_items/item_config/definitions.toml:2052
32194	NEW custom def [placeholder]	misc custom	(placeholder of 32192)	cache/assets/osnr/custom_items/item_config/definitions.toml:2058
32195	NEW custom def	nex kiteshields	Merciless kiteshield	cache/assets/osnr/custom_items/item_config/definitions.toml:2065
32196	NEW custom def	misc custom	note	cache/assets/osnr/custom_items/item_config/definitions.toml:2084
32197	NEW custom def [placeholder]	misc custom	(placeholder of 32195)	cache/assets/osnr/custom_items/item_config/definitions.toml:2090
32198	NEW custom def	nex kiteshields	Vengeful kiteshield	cache/assets/osnr/custom_items/item_config/definitions.toml:2096
32199	NEW custom def	misc custom	note	cache/assets/osnr/custom_items/item_config/definitions.toml:2115
32200	NEW custom def [placeholder]	misc custom	(placeholder of 32198)	cache/assets/osnr/custom_items/item_config/definitions.toml:2121
32201	NEW custom def	misc custom	Drop Rate Pin	cache/assets/osnr/custom_items/item_config/definitions.toml:2127
32202	NEW custom def [placeholder]	misc custom	(placeholder of 32201)	cache/assets/osnr/custom_items/item_config/definitions.toml:2146
32203	NEW custom def	mystery boxes	PvP Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2153
32204	NEW custom def [noted]	mystery boxes	PvP Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2168
32205	NEW custom def [placeholder]	mystery boxes	PvP Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2183
32206	NEW custom def	mystery boxes	Ultimate Mystery Box (e)	cache/assets/osnr/custom_items/item_config/definitions.toml:2193
32207	NEW custom def [noted]	mystery boxes	Ultimate Mystery Box (e)	cache/assets/osnr/custom_items/item_config/definitions.toml:2204
32208	NEW custom def [placeholder]	mystery boxes	Ultimate Mystery Box (e)	cache/assets/osnr/custom_items/item_config/definitions.toml:2219
32209	NEW custom def	mystery boxes	3rd Age Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2229
32210	NEW custom def [noted]	mystery boxes	3rd Age Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2240
32211	NEW custom def [placeholder]	mystery boxes	3rd Age Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2255
32212	NEW custom def	mystery boxes	Skilling Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2265
32213	NEW custom def [noted]	mystery boxes	Skilling Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2281
32214	NEW custom def [placeholder]	mystery boxes	Skilling Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2296
32215	NEW custom def	mystery boxes	Mystery Box Bundle	cache/assets/osnr/custom_items/item_config/definitions.toml:2304
32216	NEW custom def	toa echo / anubis	Anubis sandals	cache/assets/osnr/custom_items/item_config/toa.toml:1
32217	NEW custom def	toa echo / anubis	Anubis top	cache/assets/osnr/custom_items/item_config/toa.toml:24
32218	NEW custom def	toa echo / anubis	Anubis gloves	cache/assets/osnr/custom_items/item_config/toa.toml:47
32219	NEW custom def	toa echo / anubis	Anubis khopesh	cache/assets/osnr/custom_items/item_config/toa.toml:70
32220	NEW custom def	toa echo / anubis	Anubis legs	cache/assets/osnr/custom_items/item_config/toa.toml:93
32221	NEW custom def	toa echo / anubis	Anubis mask	cache/assets/osnr/custom_items/item_config/toa.toml:116
32222	NEW custom def	toa echo / anubis	Anubis round shield	cache/assets/osnr/custom_items/item_config/toa.toml:139
32223	NEW custom def	toa echo / anubis	Anubis sq shield	cache/assets/osnr/custom_items/item_config/toa.toml:162
32224	NEW custom def	toa echo / anubis	Ice partyhat	cache/assets/osnr/custom_items/item_config/toa.toml:185
32225	NEW custom def	toa echo / anubis	Ice santa hat	cache/assets/osnr/custom_items/item_config/toa.toml:202
32226	NEW custom def	toa echo / anubis	Ice halloween mask	cache/assets/osnr/custom_items/item_config/toa.toml:219
32227	NEW custom def	slayer helm parts	Slayer base	cache/assets/osnr/custom_items/item_config/definitions.toml:2310
32228	NEW custom def	slayer helm parts	Slayer shaft	cache/assets/osnr/custom_items/item_config/definitions.toml:2324
32229	NEW custom def	slayer helm parts	Slayer left bone	cache/assets/osnr/custom_items/item_config/definitions.toml:2338
32230	NEW custom def	slayer helm parts	Slayer right bone	cache/assets/osnr/custom_items/item_config/definitions.toml:2352
32231	NEW custom def	mystery boxes	Regal Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:2366
32232	NEW custom def [noted]	misc custom	(noted of 32231)	cache/assets/osnr/custom_items/item_config/definitions.toml:2376
32233	NEW custom def [placeholder]	misc custom	(placeholder of 32231)	cache/assets/osnr/custom_items/item_config/definitions.toml:2382
32234	NEW custom def	holiday cosmetics	Pink santa hat	cache/assets/osnr/custom_items/item_config/definitions.toml:2388
32235	NEW custom def [noted]	misc custom	(noted of 32234)	cache/assets/osnr/custom_items/item_config/definitions.toml:2399
32236	NEW custom def [placeholder]	misc custom	(placeholder of 32234)	cache/assets/osnr/custom_items/item_config/definitions.toml:2405
32237	NEW custom def	holiday cosmetics	Pink H'ween mask	cache/assets/osnr/custom_items/item_config/definitions.toml:2411
32239	NEW custom def [placeholder]	misc custom	(placeholder of 32237)	cache/assets/osnr/custom_items/item_config/definitions.toml:2420
32240	NEW custom def	misc custom	Sleeping cap (afk)	cache/assets/osnr/custom_items/item_config/definitions.toml:2427
32241	NEW custom def [noted]	misc custom	(noted of 32240)	cache/assets/osnr/custom_items/item_config/definitions.toml:2444
32242	NEW custom def [placeholder]	misc custom	(placeholder of 32240)	cache/assets/osnr/custom_items/item_config/definitions.toml:2450
32243	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:1
32244	NEW custom def [placeholder]	comp capes	(placeholder of 32243)	cache/assets/osnr/custom_items/item_config/comp capes.toml:20
32245	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:27
32246	NEW custom def [placeholder]	comp capes	(placeholder of 32245)	cache/assets/osnr/custom_items/item_config/comp capes.toml:46
32247	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:53
32248	NEW custom def [placeholder]	comp capes	(placeholder of 32247)	cache/assets/osnr/custom_items/item_config/comp capes.toml:72
32249	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:79
32250	NEW custom def [placeholder]	comp capes	(placeholder of 32249)	cache/assets/osnr/custom_items/item_config/comp capes.toml:98
32251	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:105
32252	NEW custom def [placeholder]	comp capes	(placeholder of 32251)	cache/assets/osnr/custom_items/item_config/comp capes.toml:124
32253	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:131
32254	NEW custom def [placeholder]	comp capes	(placeholder of 32253)	cache/assets/osnr/custom_items/item_config/comp capes.toml:150
32255	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:157
32256	NEW custom def [placeholder]	comp capes	(placeholder of 32255)	cache/assets/osnr/custom_items/item_config/comp capes.toml:176
32257	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:183
32258	NEW custom def [placeholder]	comp capes	(placeholder of 32257)	cache/assets/osnr/custom_items/item_config/comp capes.toml:202
32259	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:209
32260	NEW custom def [placeholder]	comp capes	(placeholder of 32259)	cache/assets/osnr/custom_items/item_config/comp capes.toml:228
32261	NEW custom def	comp capes	Completionist cape	cache/assets/osnr/custom_items/item_config/comp capes.toml:235
32262	NEW custom def [placeholder]	comp capes	(placeholder of 32261)	cache/assets/osnr/custom_items/item_config/comp capes.toml:252
32263	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:259
32264	NEW custom def [placeholder]	comp capes	(placeholder of 32263)	cache/assets/osnr/custom_items/item_config/comp capes.toml:276
32265	NEW custom def	comp capes	null	cache/assets/osnr/custom_items/item_config/comp capes.toml:283
32266	NEW custom def [placeholder]	comp capes	(placeholder of 32265)	cache/assets/osnr/custom_items/item_config/comp capes.toml:300
32354	NEW custom def	easter event	Carrot spear	cache/assets/osnr/custom_items/item_config/definitions.toml:3393
32355	NEW custom def	easter event	Carrot crown	cache/assets/osnr/custom_items/item_config/definitions.toml:3411
32356	NEW custom def	easter event	Broken egg shells	cache/assets/osnr/custom_items/item_config/definitions.toml:3429
32357	NEW custom def	mystery boxes	Easter Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:3438
32358	NEW custom def	easter event	Easter cards	cache/assets/osnr/custom_items/item_config/definitions.toml:3447
32359	NEW custom def	max capes	Ancient Max Cape	cache/assets/osnr/custom_items/item_config/definitions.toml:3455
32360	NEW custom def	max capes	Armadyl Max Cape	cache/assets/osnr/custom_items/item_config/definitions.toml:3466
32361	NEW custom def	max capes	Bandos Max Cape	cache/assets/osnr/custom_items/item_config/definitions.toml:3477
32362	NEW custom def	max capes	Seren Max Cape	cache/assets/osnr/custom_items/item_config/definitions.toml:3488
32366	NEW custom def	types/item: wildy_loots	Wildy Sack	cache/assets/types/item/wildy_loots.toml:1
32367	NEW custom def	types/item: wildy_loots	Wildy Crate	cache/assets/types/item/wildy_loots.toml:11
32368	NEW custom def	mystery boxes	PVP Tourney Mystery Box	cache/assets/osnr/custom_items/item_config/definitions.toml:3499
32369	NEW custom def	raid orbs	Orb of Xeric	cache/assets/osnr/custom_items/item_config/definitions.toml:3506
32370	NEW custom def	raid orbs	Orb of Blood	cache/assets/osnr/custom_items/item_config/definitions.toml:3517
32371	NEW custom def	raid orbs	Orb of Amascut	cache/assets/osnr/custom_items/item_config/definitions.toml:3528
32378	NEW custom def	twisted bow recolours	Near-Reality BlueTBow Twisted bow	cache/assets/osnr/custom_items/item_config/definitions.toml:3539
32379	NEW custom def [noted]	twisted bow recolours	(noted of 32378)	cache/assets/osnr/custom_items/item_config/definitions.toml:3551
32380	NEW custom def [placeholder]	twisted bow recolours	(placeholder of 32378)	cache/assets/osnr/custom_items/item_config/definitions.toml:3557
32381	NEW custom def	twisted bow recolours	Blue Paint (Twisted Bow)	cache/assets/osnr/custom_items/item_config/definitions.toml:3564
32382	NEW custom def	ornament kits	Divine ornament kit	cache/assets/osnr/custom_items/item_config/definitions.toml:3580
32383	NEW custom def	twisted bow recolours	Near-Reality PurpleTBow Twisted bow	cache/assets/osnr/custom_items/item_config/definitions.toml:3603
32384	NEW custom def [noted]	twisted bow recolours	(noted of 32383)	cache/assets/osnr/custom_items/item_config/definitions.toml:3614
32385	NEW custom def [placeholder]	twisted bow recolours	(placeholder of 32383)	cache/assets/osnr/custom_items/item_config/definitions.toml:3620
32386	NEW custom def	twisted bow recolours	Purple Paint (Twisted Bow)	cache/assets/osnr/custom_items/item_config/definitions.toml:3627
32387	NEW custom def	twisted bow recolours	Near-Reality RedTBow Twisted bow	cache/assets/osnr/custom_items/item_config/definitions.toml:3643
32388	NEW custom def [noted]	twisted bow recolours	(noted of 32387)	cache/assets/osnr/custom_items/item_config/definitions.toml:3654
32389	NEW custom def [placeholder]	twisted bow recolours	(placeholder of 32387)	cache/assets/osnr/custom_items/item_config/definitions.toml:3660
32390	NEW custom def	twisted bow recolours	Red Paint (Twisted Bow)	cache/assets/osnr/custom_items/item_config/definitions.toml:3667
32391	NEW custom def	twisted bow recolours	Near-Reality WhiteTBow Twisted bow	cache/assets/osnr/custom_items/item_config/definitions.toml:3683
32392	NEW custom def [noted]	twisted bow recolours	(noted of 32391)	cache/assets/osnr/custom_items/item_config/definitions.toml:3695
32393	NEW custom def [placeholder]	twisted bow recolours	(placeholder of 32391)	cache/assets/osnr/custom_items/item_config/definitions.toml:3701
32394	NEW custom def	twisted bow recolours	White Paint (Twisted Bow)	cache/assets/osnr/custom_items/item_config/definitions.toml:3708
32395	NEW custom def	ankou sets	Black ankou socks	cache/assets/osnr/custom_items/item_config/definitions.toml:3723
32397	NEW custom def	ankou sets	Black ankou gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:3741
32399	NEW custom def	ankou sets	Black ankou's leggings	cache/assets/osnr/custom_items/item_config/definitions.toml:3759
32401	NEW custom def	ankou sets	Black ankou mask	cache/assets/osnr/custom_items/item_config/definitions.toml:3777
32403	NEW custom def	ankou sets	Black ankou top	cache/assets/osnr/custom_items/item_config/definitions.toml:3795
32405	NEW custom def	ankou sets	Purple ankou socks	cache/assets/osnr/custom_items/item_config/definitions.toml:3813
32407	NEW custom def	ankou sets	Purple ankou gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:3832
32409	NEW custom def	ankou sets	Purple ankou's leggings	cache/assets/osnr/custom_items/item_config/definitions.toml:3850
32411	NEW custom def	ankou sets	Purple ankou mask	cache/assets/osnr/custom_items/item_config/definitions.toml:3868
32413	NEW custom def	ankou sets	Purple ankou top	cache/assets/osnr/custom_items/item_config/definitions.toml:3886
32415	NEW custom def	holiday cosmetics	Sky blue halloween mask	cache/assets/osnr/custom_items/item_config/definitions.toml:3904
32416	NEW custom def [noted]	holiday cosmetics	Sky blue halloween mask	cache/assets/osnr/custom_items/item_config/definitions.toml:3914
32417	NEW custom def	holiday cosmetics	Orange halloween mask	cache/assets/osnr/custom_items/item_config/definitions.toml:3929
32418	NEW custom def [noted]	holiday cosmetics	Orange halloween mask	cache/assets/osnr/custom_items/item_config/definitions.toml:3939
32419	NEW custom def	holiday cosmetics	Purple halloween mask	cache/assets/osnr/custom_items/item_config/definitions.toml:3955
32420	NEW custom def [noted]	holiday cosmetics	Purple halloween mask	cache/assets/osnr/custom_items/item_config/definitions.toml:3965
32421	NEW custom def	misc custom	Elysian spirit shield (or)	cache/assets/osnr/custom_items/item_config/definitions.toml:3980
32422	NEW custom def [noted]	misc custom	Elysian spirit shield (or)	cache/assets/osnr/custom_items/item_config/definitions.toml:3991
32423	NEW custom def	mystery boxes	PVM Arena mystery box	cache/assets/osnr/custom_items/item_config/definitions.toml:4006
32424	NEW custom def	misc custom	World boost token	cache/assets/osnr/custom_items/item_config/definitions.toml:4024
32425	NEW custom def	scrolls	Sir Eldric's boost scroll	cache/assets/osnr/custom_items/item_config/definitions.toml:4045
32426	NEW custom def	easter event	Carrot spear	cache/assets/osnr/custom_items/item_config/definitions.toml:3404
32427	NEW custom def	easter event	Carrot crown	cache/assets/osnr/custom_items/item_config/definitions.toml:3422
32428	NEW custom def [noted]	ornament kits	Divine ornament kit	cache/assets/osnr/custom_items/item_config/definitions.toml:3590
32429	NEW custom def [placeholder]	ankou sets	(placeholder of 32395)	cache/assets/osnr/custom_items/item_config/definitions.toml:3735
32430	NEW custom def [placeholder]	ankou sets	(placeholder of 32397)	cache/assets/osnr/custom_items/item_config/definitions.toml:3753
32431	NEW custom def [placeholder]	ankou sets	(placeholder of 32399)	cache/assets/osnr/custom_items/item_config/definitions.toml:3771
32432	NEW custom def [placeholder]	ankou sets	(placeholder of 32401)	cache/assets/osnr/custom_items/item_config/definitions.toml:3789
32433	NEW custom def [placeholder]	ankou sets	(placeholder of 32403)	cache/assets/osnr/custom_items/item_config/definitions.toml:3807
32434	NEW custom def [placeholder]	ankou sets	(placeholder of 32405)	cache/assets/osnr/custom_items/item_config/definitions.toml:3825
32435	NEW custom def [placeholder]	ankou sets	(placeholder of 32407)	cache/assets/osnr/custom_items/item_config/definitions.toml:3844
32436	NEW custom def [placeholder]	ankou sets	(placeholder of 32409)	cache/assets/osnr/custom_items/item_config/definitions.toml:3862
32437	NEW custom def [placeholder]	ankou sets	(placeholder of 32411)	cache/assets/osnr/custom_items/item_config/definitions.toml:3880
32438	NEW custom def [placeholder]	ankou sets	(placeholder of 32413)	cache/assets/osnr/custom_items/item_config/definitions.toml:3898
32439	NEW custom def [placeholder]	holiday cosmetics	(placeholder of 32415)	cache/assets/osnr/custom_items/item_config/definitions.toml:3923
32440	NEW custom def [placeholder]	holiday cosmetics	(placeholder of 32417)	cache/assets/osnr/custom_items/item_config/definitions.toml:3949
32441	NEW custom def [placeholder]	holiday cosmetics	(placeholder of 32419)	cache/assets/osnr/custom_items/item_config/definitions.toml:3974
32442	NEW custom def [placeholder]	misc custom	(placeholder of 32421)	cache/assets/osnr/custom_items/item_config/definitions.toml:4000
32443	NEW custom def [placeholder]	mystery boxes	(placeholder of 32423)	cache/assets/osnr/custom_items/item_config/definitions.toml:4018
32444	NEW custom def [placeholder]	misc custom	(placeholder of 32424)	cache/assets/osnr/custom_items/item_config/definitions.toml:4039
32445	NEW custom def [placeholder]	scrolls	(placeholder of 32425)	cache/assets/osnr/custom_items/item_config/definitions.toml:4060
32446	NEW custom def [placeholder]	twisted bow recolours	(placeholder of 32394)	cache/assets/osnr/custom_items/item_config/definitions.toml:3717
32447	NEW custom def [placeholder]	twisted bow recolours	(placeholder of 32390)	cache/assets/osnr/custom_items/item_config/definitions.toml:3677
32448	NEW custom def [placeholder]	twisted bow recolours	(placeholder of 32386)	cache/assets/osnr/custom_items/item_config/definitions.toml:3637
32449	NEW custom def [placeholder]	ornament kits	(placeholder of 32382)	cache/assets/osnr/custom_items/item_config/definitions.toml:3597
32450	NEW custom def [placeholder]	twisted bow recolours	(placeholder of 32382)	cache/assets/osnr/custom_items/item_config/definitions.toml:3574
32451	NEW custom def	misc custom	Gilded boxing gloves	cache/assets/osnr/custom_items/item_config/definitions.toml:4065
32452	NEW custom def	misc custom	Potent arder-musca poison	cache/assets/osnr/custom_items/item_config/definitions.toml:4073
32455	NEW custom def	ankou sets (2-colour)	Black-green ankou socks	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:1
32457	NEW custom def	ankou sets (2-colour)	(inherits name from 20109)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:11
32458	NEW custom def	ankou sets (2-colour)	Black-green ankou gloves	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:16
32460	NEW custom def	ankou sets (2-colour)	(inherits name from 20103)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:26
32461	NEW custom def	ankou sets (2-colour)	Black-green ankou leggings	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:31
32463	NEW custom def	ankou sets (2-colour)	(inherits name from 20106)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:41
32464	NEW custom def	ankou sets (2-colour)	Black-green ankou mask	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:46
32466	NEW custom def	ankou sets (2-colour)	(inherits name from 20097)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:56
32467	NEW custom def	ankou sets (2-colour)	Black-green ankou top	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:61
32469	NEW custom def	ankou sets (2-colour)	(inherits name from 20100)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:71
32470	NEW custom def	ankou sets (2-colour)	Black-purple ankou socks	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:76
32472	NEW custom def	ankou sets (2-colour)	(inherits name from 20109)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:86
32473	NEW custom def	ankou sets (2-colour)	Black-purple ankou gloves	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:91
32475	NEW custom def	ankou sets (2-colour)	(inherits name from 20103)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:101
32476	NEW custom def	ankou sets (2-colour)	Black-purple ankou leggings	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:106
32478	NEW custom def	ankou sets (2-colour)	(inherits name from 20106)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:116
32479	NEW custom def	ankou sets (2-colour)	Black-purple ankou mask	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:121
32481	NEW custom def	ankou sets (2-colour)	(inherits name from 20097)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:131
32482	NEW custom def	ankou sets (2-colour)	Black-purple ankou top	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:136
32484	NEW custom def	ankou sets (2-colour)	(inherits name from 20100)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:146
32485	NEW custom def	ankou sets (2-colour)	Black-white ankou socks	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:151
32487	NEW custom def	ankou sets (2-colour)	(inherits name from 20109)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:161
32488	NEW custom def	ankou sets (2-colour)	Black-white ankou gloves	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:166
32490	NEW custom def	ankou sets (2-colour)	(inherits name from 20103)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:176
32491	NEW custom def	ankou sets (2-colour)	Black-white ankou leggings	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:181
32493	NEW custom def	ankou sets (2-colour)	(inherits name from 20106)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:191
32494	NEW custom def	ankou sets (2-colour)	Black-white ankou mask	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:196
32496	NEW custom def	ankou sets (2-colour)	(inherits name from 20097)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:206
32497	NEW custom def	ankou sets (2-colour)	Black-white ankou top	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:211
32499	NEW custom def	ankou sets (2-colour)	(inherits name from 20100)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:221
32500	NEW custom def	ankou sets (2-colour)	Black-yellow ankou socks	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:226
32502	NEW custom def	ankou sets (2-colour)	(inherits name from 20109)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:236
32503	NEW custom def	ankou sets (2-colour)	Black-yellow ankou gloves	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:241
32505	NEW custom def	ankou sets (2-colour)	(inherits name from 20103)	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:251
32506	NEW custom def	ankou sets (2-colour)	Black-yellow ankou leggings	cache/assets/osnr/custom_items/item_config/ankou_sets.toml:256
